time,latitude,longitude,RegionCode,SubRegion,SiteName,Depth,Location,InstrumentType,ProjectCode,tag_number,Fate,Deployment,Recovery,Duration,Species,BlockDimensions,PreWeightBlock,PreWeightEpoxied,PreVolume,PreRWDensity,PreCTDensity,PostWeightDirty,PostWeightClean,PostVolume,PostCTDensity,PostCTMacroboring,PostCTMacroboringRate,PostCTGrazing,PostCTGrazingRate,PostCTAccretion,PostCTAccretionRate,accession_url
UTC,degrees_north,degrees_east,,,,m,,,,,,UTC,UTC,years,,cm,g,g,cm3,g/cm3,g/cm3,g,g,cm3,g/cm3,cm3,cm3/yr,cm3,cm3/yr,cm3,cm3/yr,
2016-09-24T00:00:00Z,23.83515,-166.11682,FFS,,French Frigate,16.1544,FFS-44,BMU,NCRMP,1619,NOT RECOVERED,2016-09-24T00:00:00Z,,NaN,P. lobata,5x2x1,13.0389,29.5956,12.0499,1.08207537,1.0597776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-24T00:00:00Z,23.83515,-166.11682,FFS,,French Frigate,16.1544,FFS-44,BMU,NCRMP,1620,NOT RECOVERED,2016-09-24T00:00:00Z,,NaN,P. lobata,5x2x1,14.3538,31.567,13.1727,1.089662712,1.075392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-06T00:00:00Z,27.94055,-175.86165,PHR,,Pearl & Hermes,14.3256,PHR-52,BMU,NCRMP,1626,NOT RECOVERED,2016-09-06T00:00:00Z,,NaN,P. lobata,5x2x1,13.4796,30.2432,11.7749,1.144774053,1.13514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-06T00:00:00Z,27.94055,-175.86165,PHR,,Pearl & Hermes,14.3256,PHR-52,BMU,NCRMP,1627,NOT RECOVERED,2016-09-06T00:00:00Z,,NaN,P. lobata,5x2x1,17.3544,34.0107,12.1398,1.429545792,1.480384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-06T00:00:00Z,27.94055,-175.86165,PHR,,Pearl & Hermes,14.3256,PHR-52,BMU,NCRMP,1630,NOT RECOVERED,2016-09-06T00:00:00Z,,NaN,P. lobata,5x2x1,16.4038,33.1414,11.6279,1.410727646,1.454248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-02T00:00:00Z,23.79247,-166.25372,FFS,,French Frigate,12.4968,FFS-41,BMU,NCRMP,1631,NOT RECOVERED,2016-09-02T00:00:00Z,,NaN,P. lobata,5x2x1,13.3198,30.2932,11.8727,1.12188466,1.1047936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-02T00:00:00Z,23.79247,-166.25372,FFS,,French Frigate,12.4968,FFS-41,BMU,NCRMP,1633,NOT RECOVERED,2016-09-02T00:00:00Z,,NaN,P. lobata,5x2x1,17.4727,34.1002,12.7145,1.374234142,1.434552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-02T00:00:00Z,23.79247,-166.25372,FFS,,French Frigate,12.4968,FFS-41,BMU,NCRMP,1634,NOT RECOVERED,2016-09-02T00:00:00Z,,NaN,P. lobata,5x2x1,17.3286,34.1542,13.1679,1.315972934,1.337064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-01T00:00:00Z,23.63686,-166.18515,FFS,,French Frigate,14.3256,FFS-40,BMU,NCRMP,1635,NOT RECOVERED,2016-09-01T00:00:00Z,,NaN,P. lobata,5x2x1,17.0578,33.8566,12.1514,1.403772405,1.447472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-02T00:00:00Z,23.79247,-166.25372,FFS,,French Frigate,12.4968,FFS-41,BMU,NCRMP,1636,NOT RECOVERED,2016-09-02T00:00:00Z,,NaN,P. lobata,5x2x1,16.7762,33.2772,12.0796,1.388804265,1.43732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-01T00:00:00Z,23.63686,-166.18515,FFS,,French Frigate,14.3256,FFS-40,BMU,NCRMP,1637,NOT RECOVERED,2016-09-01T00:00:00Z,,NaN,P. lobata,5x2x1,17.2553,34.1762,13.068,1.320423936,1.354304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-01T00:00:00Z,23.63686,-166.18515,FFS,,French Frigate,14.3256,FFS-40,BMU,NCRMP,1638,NOT RECOVERED,2016-09-01T00:00:00Z,,NaN,P. lobata,5x2x1,16.5397,33.3496,12.4516,1.328319252,1.352416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-01T00:00:00Z,23.63686,-166.18515,FFS,,French Frigate,14.3256,FFS-40,BMU,NCRMP,1639,NOT RECOVERED,2016-09-01T00:00:00Z,,NaN,P. lobata,5x2x1,16.2543,33.1313,12.6224,1.287734504,1.3054072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-09-01T00:00:00Z,23.63686,-166.18515,FFS,,French Frigate,14.3256,FFS-40,BMU,NCRMP,1640,NOT RECOVERED,2016-09-01T00:00:00Z,,NaN,P. lobata,5x2x1,14.8642,31.709,12.4178,1.197007521,1.197824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-20T00:00:00Z,21.59095,-158.17462,OAH,,Oahu,15.24,OAH-20,BMU,NCRMP,1644,NOT RECOVERED,2016-08-20T00:00:00Z,,NaN,P. lobata,5x2x1,17.8292,34.3477,12.7344,1.400081669,1.43832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-20T00:00:00Z,21.59095,-158.17462,OAH,,Oahu,15.24,OAH-20,BMU,NCRMP,1645,NOT RECOVERED,2016-08-20T00:00:00Z,,NaN,P. lobata,5x2x1,17.5835,33.9824,12.5094,1.405622972,1.447176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-20T00:00:00Z,21.59095,-158.17462,OAH,,Oahu,15.24,OAH-20,BMU,NCRMP,1648,NOT RECOVERED,2016-08-20T00:00:00Z,,NaN,P. lobata,5x2x1,14.7413,31.7413,11.6975,1.260209446,1.2736856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-20T00:00:00Z,21.59095,-158.17462,OAH,,Oahu,15.24,OAH-20,BMU,NCRMP,1650,NOT RECOVERED,2016-08-20T00:00:00Z,,NaN,P. lobata,5x2x1,17.0784,34.1235,12.6046,1.354933913,1.376152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-19T00:00:00Z,21.53412,-158.23441,OAH,,Oahu,12.8016,OAH-25,BMU,NCRMP,1653,NOT RECOVERED,2016-08-19T00:00:00Z,,NaN,P. lobata,5x2x1,18.1719,35.0024,13.5634,1.339774688,1.377528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-19T00:00:00Z,21.53412,-158.23441,OAH,,Oahu,12.8016,OAH-25,BMU,NCRMP,1654,NOT RECOVERED,2016-08-19T00:00:00Z,,NaN,P. lobata,5x2x1,16.6457,33.8749,12.0166,1.385225438,1.4164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-09T00:00:00Z,19.48638,-154.81766,HAW,,Hawaii,11.8872,HAW-46,BMU,NCRMP,1661,NOT RECOVERED,2016-08-09T00:00:00Z,,NaN,P. lobata,5x2x1,15.5677,31.6979,11.1348,1.398112225,1.443072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-09T00:00:00Z,19.48638,-154.81766,HAW,,Hawaii,11.8872,HAW-46,BMU,NCRMP,1662,NOT RECOVERED,2016-08-09T00:00:00Z,,NaN,P. lobata,5x2x1,14.8426,31.3793,12.5952,1.178433054,1.16656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-09T00:00:00Z,19.48638,-154.81766,HAW,,Hawaii,11.8872,HAW-46,BMU,NCRMP,1663,NOT RECOVERED,2016-08-09T00:00:00Z,,NaN,P. lobata,5x2x1,15.1246,31.8146,10.7109,1.412075549,1.451064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-09T00:00:00Z,19.48638,-154.81766,HAW,,Hawaii,11.8872,HAW-46,BMU,NCRMP,1664,NOT RECOVERED,2016-08-09T00:00:00Z,,NaN,P. lobata,5x2x1,12.9848,29.2082,10.526,1.233593008,1.2360232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-09T00:00:00Z,19.48638,-154.81766,HAW,,Hawaii,11.8872,HAW-46,BMU,NCRMP,1665,NOT RECOVERED,2016-08-09T00:00:00Z,,NaN,P. lobata,5x2x1,16.6362,33.2883,13.4443,1.2374166,1.241368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-15T00:00:00Z,20.24916,-155.89093,HAW,,Hawaii,13.716,HAW-42,BMU,NCRMP,1680,NOT RECOVERED,2016-08-15T00:00:00Z,,NaN,P. lobata,5x2x1,14.8494,31.5067,12.0418,1.233154512,1.227924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-07T00:00:00Z,19.06071,-155.55237,HAW,,Hawaii,14.9352,HAW-48,BMU,NCRMP,1681,NOT RECOVERED,2016-08-07T00:00:00Z,,NaN,P. lobata,5x2x1,15.8058,32.6226,12.2057,1.294952358,1.30808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-07T00:00:00Z,19.06071,-155.55237,HAW,,Hawaii,14.9352,HAW-48,BMU,NCRMP,1682,NOT RECOVERED,2016-08-07T00:00:00Z,,NaN,P. lobata,5x2x1,16.6595,33.3243,12.6886,1.312950207,1.329504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-07T00:00:00Z,19.06071,-155.55237,HAW,,Hawaii,14.9352,HAW-48,BMU,NCRMP,1683,NOT RECOVERED,2016-08-07T00:00:00Z,,NaN,P. lobata,5x2x1,13.666,30.0621,11.5052,1.187810729,1.2076848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-07T00:00:00Z,19.06071,-155.55237,HAW,,Hawaii,14.9352,HAW-48,BMU,NCRMP,1684,NOT RECOVERED,2016-08-07T00:00:00Z,,NaN,P. lobata,5x2x1,15.8678,32.3421,12.152,1.305776827,1.322144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
2016-08-07T00:00:00Z,19.06071,-155.55237,HAW,,Hawaii,14.9352,HAW-48,BMU,NCRMP,1685,NOT RECOVERED,2016-08-07T00:00:00Z,,NaN,P. lobata,5x2x1,15.9087,32.8202,12.1087,1.313823945,1.33844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://accession.nodc.noaa.gov/0236235
